Hz, dB, Deg.
8.51085123402340e+006, -9.81778537530443e-001, -5.62661925913735e+001
8.51185133393339e+006, -9.88741830041538e-001, -5.62841973891730e+001
8.51285143384338e+006, -9.95704447474736e-001, -5.63021998526176e+001
8.51385153375337e+006, -1.00266638998768e+000, -5.63201999823147e+001
8.51485163366337e+006, -1.00962765773796e+000, -5.63381977788713e+001
8.51585173357336e+006, -1.01658825088313e+000, -5.63561932428941e+001
8.51685183348335e+006, -1.02354816958063e+000, -5.63741863749895e+001
8.51785193339334e+006, -1.03050741398790e+000, -5.63921771757636e+001
8.51885203330333e+006, -1.03746598426228e+000, -5.64101656458222e+001
8.51985213321332e+006, -1.04442388056108e+000, -5.64281517857708e+001
8.52085223312331e+006, -1.05138110304154e+000, -5.64461355962147e+001
8.52185233303330e+006, -1.05833765186082e+000, -5.64641170777589e+001
8.52285243294329e+006, -1.06529352717607e+000, -5.64820962310079e+001
8.52385253285328e+006, -1.07224872914434e+000, -5.65000730565662e+001
8.52485263276328e+006, -1.07920325792263e+000, -5.65180475550377e+001
8.52585273267327e+006, -1.08615711366790e+000, -5.65360197270264e+001
8.52685283258326e+006, -1.09311029653702e+000, -5.65539895731355e+001
8.52785293249325e+006, -1.10006280668683e+000, -5.65719570939685e+001
8.52885303240324e+006, -1.10701464427411e+000, -5.65899222901280e+001
8.52985313231323e+006, -1.11396580945556e+000, -5.66078851622168e+001
8.53085323222322e+006, -1.12091630238783e+000, -5.66258457108372e+001
8.53185333213321e+006, -1.12786612322754e+000, -5.66438039365911e+001
8.53285343204320e+006, -1.13481527213121e+000, -5.66617598400804e+001
8.53385353195320e+006, -1.14176374925531e+000, -5.66797134219064e+001
8.53485363186319e+006, -1.14871155475629e+000, -5.66976646826704e+001
8.53585373177318e+006, -1.15565868879049e+000, -5.67156136229731e+001
8.53685383168317e+006, -1.16260515151423e+000, -5.67335602434152e+001
8.53785393159316e+006, -1.16955094308375e+000, -5.67515045445970e+001
8.53885403150315e+006, -1.17649606365524e+000, -5.67694465271183e+001
8.53985413141314e+006, -1.18344051338483e+000, -5.67873861915791e+001
8.54085423132313e+006, -1.19038429242860e+000, -5.68053235385785e+001
8.54185433123312e+006, -1.19732740094256e+000, -5.68232585687159e+001
8.54285443114311e+006, -1.20426983908267e+000, -5.68411912825900e+001
8.54385453105311e+006, -1.21121160700482e+000, -5.68591216807994e+001
8.54485463096310e+006, -1.21815270486486e+000, -5.68770497639423e+001
8.54585473087309e+006, -1.22509313281857e+000, -5.68949755326167e+001
8.54685483078308e+006, -1.23203289102169e+000, -5.69128989874204e+001
8.54785493069307e+006, -1.23897197962986e+000, -5.69308201289506e+001
8.54885503060306e+006, -1.24591039879871e+000, -5.69487389578046e+001
8.54985513051305e+006, -1.25284814868379e+000, -5.69666554745790e+001
8.55085523042304e+006, -1.25978522944059e+000, -5.69845696798706e+001
8.55185533033303e+006, -1.26672164122455e+000, -5.70024815742754e+001
8.55285543024302e+006, -1.27365738419104e+000, -5.70203911583895e+001
8.55385553015302e+006, -1.28059245849540e+000, -5.70382984328086e+001
8.55485563006301e+006, -1.28752686429287e+000, -5.70562033981281e+001
8.55585572997300e+006, -1.29446060173868e+000, -5.70741060549429e+001
8.55685582988299e+006, -1.30139367098796e+000, -5.70920064038481e+001
8.55785592979298e+006, -1.30832607219581e+000, -5.71099044454380e+001
8.55885602970297e+006, -1.31525780551726e+000, -5.71278001803070e+001
8.55985612961296e+006, -1.32218887110729e+000, -5.71456936090489e+001
8.56085622952295e+006, -1.32911926912081e+000, -5.71635847322575e+001
8.56185632943294e+006, -1.33604899971268e+000, -5.71814735505262e+001
8.56285642934293e+006, -1.34297806303772e+000, -5.71993600644481e+001
8.56385652925293e+006, -1.34990645925067e+000, -5.72172442746159e+001
8.56485662916292e+006, -1.35683418850620e+000, -5.72351261816222e+001
8.56585672907291e+006, -1.36376125095896e+000, -5.72530057860594e+001
8.56685682898290e+006, -1.37068764676353e+000, -5.72708830885192e+001
8.56785692889289e+006, -1.37761337607441e+000, -5.72887580895934e+001
8.56885702880288e+006, -1.38453843904606e+000, -5.73066307898735e+001
8.56985712871287e+006, -1.39146283583289e+000, -5.73245011899505e+001
8.57085722862286e+006, -1.39838656658925e+000, -5.73423692904152e+001
8.57185732853285e+006, -1.40530963146942e+000, -5.73602350918582e+001
8.57285742844285e+006, -1.41223203062763e+000, -5.73780985948698e+001
8.57385752835284e+006, -1.41915376421805e+000, -5.73959598000399e+001
8.57485762826283e+006, -1.42607483239481e+000, -5.74138187079582e+001
8.57585772817282e+006, -1.43299523531196e+000, -5.74316753192142e+001
8.57685782808281e+006, -1.43991497312350e+000, -5.74495296343970e+001
8.57785792799280e+006, -1.44683404598338e+000, -5.74673816540954e+001
8.57885802790279e+006, -1.45375245404549e+000, -5.74852313788980e+001
8.57985812781278e+006, -1.46067019746365e+000, -5.75030788093931e+001
8.58085822772277e+006, -1.46758727639165e+000, -5.75209239461687e+001
8.58185832763276e+006, -1.47450369098321e+000, -5.75387667898126e+001
8.58285842754275e+006, -1.48141944139197e+000, -5.75566073409120e+001
8.58385852745274e+006, -1.48833452777155e+000, -5.75744456000543e+001
8.58485862736274e+006, -1.49524895027548e+000, -5.75922815678263e+001
8.58585872727273e+006, -1.50216270905727e+000, -5.76101152448145e+001
8.58685882718272e+006, -1.50907580427035e+000, -5.76279466316054e+001
8.58785892709271e+006, -1.51598823606809e+000, -5.76457757287849e+001
8.58885902700270e+006, -1.52290000460381e+000, -5.76636025369389e+001
8.58985912691269e+006, -1.52981111003078e+000, -5.76814270566527e+001
8.59085922682268e+006, -1.53672155250220e+000, -5.76992492885116e+001
8.59185932673267e+006, -1.54363133217122e+000, -5.77170692331004e+001
8.59285942664266e+006, -1.55054044919093e+000, -5.77348868910039e+001
8.59385952655265e+006, -1.55744890371439e+000, -5.77527022628064e+001
8.59485962646265e+006, -1.56435669589454e+000, -5.77705153490920e+001
8.59585972637264e+006, -1.57126382588434e+000, -5.77883261504444e+001
8.59685982628263e+006, -1.57817029383663e+000, -5.78061346674472e+001
8.59785992619262e+006, -1.58507609990425e+000, -5.78239409006837e+001
8.59886002610261e+006, -1.59198124423992e+000, -5.78417448507367e+001
8.59986012601260e+006, -1.59888572699637e+000, -5.78595465181890e+001
8.60086022592259e+006, -1.60578954832621e+000, -5.78773459036231e+001
8.60186032583258e+006, -1.61269270838206e+000, -5.78951430076209e+001
8.60286042574257e+006, -1.61959520731642e+000, -5.79129378307643e+001
8.60386052565257e+006, -1.62649704528177e+000, -5.79307303736351e+001
8.60486062556256e+006, -1.63339822243052e+000, -5.79485206368143e+001
8.60586072547255e+006, -1.64029873891505e+000, -5.79663086208831e+001
8.60686082538254e+006, -1.64719859488765e+000, -5.79840943264222e+001
8.60786092529253e+006, -1.65409779050057e+000, -5.80018777540121e+001
8.60886102520252e+006, -1.66099632590599e+000, -5.80196589042329e+001
8.60986112511251e+006, -1.66789420125607e+000, -5.80374377776646e+001
8.61086122502250e+006, -1.67479141670286e+000, -5.80552143748868e+001
8.61186132493249e+006, -1.68168797239840e+000, -5.80729886964788e+001
8.61286142484248e+006, -1.68858386849465e+000, -5.80907607430198e+001
8.61386152475248e+006, -1.69547910514353e+000, -5.81085305150885e+001
8.61486162466247e+006, -1.70237368249688e+000, -5.81262980132635e+001
8.61586172457246e+006, -1.70926760070651e+000, -5.81440632381230e+001
8.61686182448245e+006, -1.71616085992415e+000, -5.81618261902450e+001
8.61786192439244e+006, -1.72305346030150e+000, -5.81795868702073e+001
8.61886202430243e+006, -1.72994540199019e+000, -5.81973452785872e+001
8.61986212421242e+006, -1.73683668514178e+000, -5.82151014159619e+001
8.62086222412241e+006, -1.74372730990781e+000, -5.82328552829083e+001
8.62186232403240e+006, -1.75061727643972e+000, -5.82506068800030e+001
8.62286242394239e+006, -1.75750658488894e+000, -5.82683562078223e+001
8.62386252385239e+006, -1.76439523540680e+000, -5.82861032669423e+001
8.62486262376238e+006, -1.77128322814461e+000, -5.83038480579388e+001
8.62586272367237e+006, -1.77817056325361e+000, -5.83215905813873e+001
8.62686282358236e+006, -1.78505724088498e+000, -5.83393308378630e+001
8.62786292349235e+006, -1.79194326118985e+000, -5.83570688279408e+001
8.62886302340234e+006, -1.79882862431928e+000, -5.83748045521955e+001
8.62986312331233e+006, -1.80571333042431e+000, -5.83925380112016e+001
8.63086322322232e+006, -1.81259737965588e+000, -5.84102692055330e+001
8.63186332313231e+006, -1.81948077216492e+000, -5.84279981357638e+001
8.63286342304230e+006, -1.82636350810226e+000, -5.84457248024674e+001
8.63386352295230e+006, -1.83324558761869e+000, -5.84634492062173e+001
8.63486362286229e+006, -1.84012701086497e+000, -5.84811713475865e+001
8.63586372277228e+006, -1.84700777799178e+000, -5.84988912271478e+001
8.63686382268227e+006, -1.85388788914974e+000, -5.85166088454736e+001
8.63786392259226e+006, -1.86076734448942e+000, -5.85343242031363e+001
8.63886402250225e+006, -1.86764614416135e+000, -5.85520373007077e+001
8.63986412241224e+006, -1.87452428831598e+000, -5.85697481387597e+001
8.64086422232223e+006, -1.88140177710373e+000, -5.85874567178635e+001
8.64186432223222e+006, -1.88827861067494e+000, -5.86051630385904e+001
8.64286442214222e+006, -1.89515478917991e+000, -5.86228671015113e+001
8.64386452205221e+006, -1.90203031276888e+000, -5.86405689071967e+001
8.64486462196220e+006, -1.90890518159204e+000, -5.86582684562171e+001
8.64586472187219e+006, -1.91577939579952e+000, -5.86759657491424e+001
8.64686482178218e+006, -1.92265295554140e+000, -5.86936607865425e+001
8.64786492169217e+006, -1.92952586096768e+000, -5.87113535689869e+001
8.64886502160216e+006, -1.93639811222835e+000, -5.87290440970449e+001
8.64986512151215e+006, -1.94326970947330e+000, -5.87467323712854e+001
8.65086522142214e+006, -1.95014065285239e+000, -5.87644183922773e+001
8.65186532133213e+006, -1.95701094251544e+000, -5.87821021605889e+001
8.65286542124212e+006, -1.96388057861216e+000, -5.87997836767884e+001
8.65386552115211e+006, -1.97074956129227e+000, -5.88174629414438e+001
8.65486562106211e+006, -1.97761789070539e+000, -5.88351399551227e+001
8.65586572097210e+006, -1.98448556700110e+000, -5.88528147183925e+001
8.65686582088209e+006, -1.99135259032893e+000, -5.88704872318202e+001
8.65786592079208e+006, -1.99821896083835e+000, -5.88881574959728e+001
8.65886602070207e+006, -2.00508467867877e+000, -5.89058255114168e+001
8.65986612061206e+006, -2.01194974399955e+000, -5.89234912787185e+001
8.66086622052205e+006, -2.01881415694999e+000, -5.89411547984440e+001
8.66186632043204e+006, -2.02567791767936e+000, -5.89588160711590e+001
8.66286642034203e+006, -2.03254102633685e+000, -5.89764750974290e+001
8.66386652025202e+006, -2.03940348307158e+000, -5.89941318778193e+001
8.66486662016202e+006, -2.04626528803266e+000, -5.90117864128948e+001
8.66586672007201e+006, -2.05312644136911e+000, -5.90294387032202e+001
8.66686681998200e+006, -2.05998694322992e+000, -5.90470887493601e+001
8.66786691989199e+006, -2.06684679376400e+000, -5.90647365518784e+001
8.66886701980198e+006, -2.07370599312021e+000, -5.90823821113392e+001
8.66986711971197e+006, -2.08056454144738e+000, -5.91000254283061e+001
8.67086721962196e+006, -2.08742243889426e+000, -5.91176665033425e+001
8.67186731953195e+006, -2.09427968560956e+000, -5.91353053370115e+001
8.67286741944194e+006, -2.10113628174193e+000, -5.91529419298758e+001
8.67386751935194e+006, -2.10799222743995e+000, -5.91705762824981e+001
8.67486761926193e+006, -2.11484752285218e+000, -5.91882083954407e+001
8.67586771917192e+006, -2.12170216812709e+000, -5.92058382692656e+001
8.67686781908191e+006, -2.12855616341312e+000, -5.92234659045347e+001
8.67786791899190e+006, -2.13540950885865e+000, -5.92410913018094e+001
8.67886801890189e+006, -2.14226220461200e+000, -5.92587144616509e+001
8.67986811881188e+006, -2.14911425082143e+000, -5.92763353846203e+001
8.68086821872187e+006, -2.15596564763517e+000, -5.92939540712783e+001
8.68186831863186e+006, -2.16281639520136e+000, -5.93115705221853e+001
8.68286841854185e+006, -2.16966649366813e+000, -5.93291847379015e+001
8.68386851845185e+006, -2.17651594318352e+000, -5.93467967189869e+001
8.68486861836184e+006, -2.18336474389551e+000, -5.93644064660012e+001
8.68586871827183e+006, -2.19021289595207e+000, -5.93820139795036e+001
8.68686881818182e+006, -2.19706039950107e+000, -5.93996192600534e+001
8.68786891809181e+006, -2.20390725469036e+000, -5.94172223082095e+001
8.68886901800180e+006, -2.21075346166771e+000, -5.94348231245304e+001
8.68986911791179e+006, -2.21759902058085e+000, -5.94524217095745e+001
8.69086921782178e+006, -2.22444393157745e+000, -5.94700180638999e+001
8.69186931773177e+006, -2.23128819480513e+000, -5.94876121880645e+001
8.69286941764176e+006, -2.23813181041146e+000, -5.95052040826256e+001
8.69386951755176e+006, -2.24497477854394e+000, -5.95227937481408e+001
8.69486961746175e+006, -2.25181709935004e+000, -5.95403811851670e+001
8.69586971737174e+006, -2.25865877297715e+000, -5.95579663942609e+001
8.69686981728173e+006, -2.26549979957262e+000, -5.95755493759792e+001
8.69786991719172e+006, -2.27234017928375e+000, -5.95931301308780e+001
8.69887001710171e+006, -2.27917991225777e+000, -5.96107086595134e+001
8.69987011701170e+006, -2.28601899864189e+000, -5.96282849624410e+001
8.70087021692169e+006, -2.29285743858322e+000, -5.96458590402164e+001
8.70187031683168e+006, -2.29969523222884e+000, -5.96634308933947e+001
8.70287041674167e+006, -2.30653237972580e+000, -5.96810005225310e+001
8.70387051665167e+006, -2.31336888122105e+000, -5.96985679281798e+001
8.70487061656166e+006, -2.32020473686151e+000, -5.97161331108957e+001
8.70587071647165e+006, -2.32703994679405e+000, -5.97336960712327e+001
8.70687081638164e+006, -2.33387451116548e+000, -5.97512568097448e+001
8.70787091629163e+006, -2.34070843012256e+000, -5.97688153269857e+001
8.70887101620162e+006, -2.34754170381198e+000, -5.97863716235087e+001
8.70987111611161e+006, -2.35437433238041e+000, -5.98039256998669e+001
8.71087121602160e+006, -2.36120631597443e+000, -5.98214775566133e+001
8.71187131593159e+006, -2.36803765474060e+000, -5.98390271943004e+001
8.71287141584159e+006, -2.37486834882539e+000, -5.98565746134806e+001
8.71387151575158e+006, -2.38169839837525e+000, -5.98741198147059e+001
8.71487161566157e+006, -2.38852780353655e+000, -5.98916627985283e+001
8.71587171557156e+006, -2.39535656445563e+000, -5.99092035654993e+001
8.71687181548155e+006, -2.40218468127877e+000, -5.99267421161701e+001
8.71787191539154e+006, -2.40901215415218e+000, -5.99442784510919e+001
8.71887201530153e+006, -2.41583898322203e+000, -5.99618125708155e+001
8.71987211521152e+006, -2.42266516863445e+000, -5.99793444758913e+001
8.72087221512151e+006, -2.42949071053548e+000, -5.99968741668698e+001
8.72187231503150e+006, -2.43631560907115e+000, -6.00144016443008e+001
8.72287241494149e+006, -2.44313986438740e+000, -6.00319269087342e+001
8.72387251485148e+006, -2.44996347663014e+000, -6.00494499607195e+001
8.72487261476148e+006, -2.45678644594522e+000, -6.00669708008060e+001
8.72587271467147e+006, -2.46360877247844e+000, -6.00844894295426e+001
8.72687281458146e+006, -2.47043045637553e+000, -6.01020058474781e+001
8.72787291449145e+006, -2.47725149778219e+000, -6.01195200551609e+001
8.72887301440144e+006, -2.48407189684405e+000, -6.01370320531394e+001
8.72987311431143e+006, -2.49089165370670e+000, -6.01545418419614e+001
8.73087321422142e+006, -2.49771076851567e+000, -6.01720494221747e+001
8.73187331413141e+006, -2.50452924141644e+000, -6.01895547943267e+001
8.73287341404140e+006, -2.51134707255442e+000, -6.02070579589647e+001
8.73387351395139e+006, -2.51816426207500e+000, -6.02245589166356e+001
8.73487361386139e+006, -2.52498081012349e+000, -6.02420576678861e+001
8.73587371377138e+006, -2.53179671684515e+000, -6.02595542132626e+001
8.73687381368137e+006, -2.53861198238520e+000, -6.02770485533113e+001
8.73787391359136e+006, -2.54542660688881e+000, -6.02945406885782e+001
8.73887401350135e+006, -2.55224059050106e+000, -6.03120306196089e+001
8.73987411341134e+006, -2.55905393336703e+000, -6.03295183469488e+001
8.74087421332133e+006, -2.56586663563171e+000, -6.03470038711431e+001
8.74187431323132e+006, -2.57267869744005e+000, -6.03644871927367e+001
8.74287441314131e+006, -2.57949011893695e+000, -6.03819683122742e+001
8.74387451305131e+006, -2.58630090026724e+000, -6.03994472303002e+001
8.74487461296130e+006, -2.59311104157572e+000, -6.04169239473586e+001
8.74587471287129e+006, -2.59992054300714e+000, -6.04343984639935e+001
8.74687481278128e+006, -2.60672940470616e+000, -6.04518707807484e+001
8.74787491269127e+006, -2.61353762681743e+000, -6.04693408981667e+001
8.74887501260126e+006, -2.62034520948552e+000, -6.04868088167916e+001
8.74987511251125e+006, -2.62715215285496e+000, -6.05042745371659e+001
8.75087521242124e+006, -2.63395845707023e+000, -6.05217380598323e+001
8.75187531233123e+006, -2.64076412227574e+000, -6.05391993853332e+001
8.75287541224122e+006, -2.64756914861588e+000, -6.05566585142106e+001
8.75387551215122e+006, -2.65437353623494e+000, -6.05741154470065e+001
8.75487561206121e+006, -2.66117728527721e+000, -6.05915701842624e+001
8.75587571197120e+006, -2.66798039588689e+000, -6.06090227265197e+001
8.75687581188119e+006, -2.67478286820814e+000, -6.06264730743196e+001
8.75787591179118e+006, -2.68158470238507e+000, -6.06439212282029e+001
